forward
1.5657686524336325 4.115194816781474 4.040957238366417 1.68955642193823 1.16 0.9461432015305014 3.605416864702586 1.24 16 0 
right
1.6835320803718081 3.9782468979736914 3.8062357741319475 1.8529063984065588 1.18 0.7368474165099065 3.605416864702586 1.22 19 0 
forward
2.2408345895712607 3.0831035180291644 5.632933624839319 1.6510093581110639 10.838622099137137 4.102520981296453 6.613228100121713 3.574121717357943 22 10 
forward
2.0396442552569156 3.174080184111663 5.524218508441099 1.4353420895341082 11.384345237592756 3.1695177260723426 4.1135950903495635 4.233032713838052 25 10 
forward
1.856030092292106 3.388030497415551 5.375202110116409 1.7517982563169585 11.860609863128966 5.674033143576631 4.966382228877469 4.5062139316302785 28 10 
forward
2.357919601769999 3.2387985588287482 5.1912685819029045 1.7917199127850154 11.618362056416856 3.309671394494602 6.998060750356646 5.31787863343678 31 10 
forward
2.5818585599910446 2.9452464100944105 4.684707888879993 2.0680200223068526 10.180950801505002 4.54819798487222 5.928787016722496 6.107260944077258 34 10 
left
3.1401000445407825 2.7312286100425425 4.56445133529058 1.9138965897378637 9.125734980347518 5.368819045136894 5.477248668810387 5.543267475509124 37 10 
forward
1.965389156054189 3.689755699476394 3.683553252669547 1.8768848453998381 1.24 1.475498804774702 2.6660651162535007 1.16 40 0 
right
1.945731518147398 3.6489757342113016 3.4754057941388634 2.1298111268179576 1.18 1.3971853226411282 3.0661485868208116 1.22 43 0 
forward
2.8749909986288804 2.560059959389926 4.596049985184311 1.7208904168387331 8.779560715395501 3.5439958755725494 3.7034107451628158 5.968755058023346 46 10 
left
2.5140454433586124 3.0485373755777365 4.450809920969144 1.98499087091335 10.417558691773438 5.8738034963241565 4.613357688912591 6.031230556184673 49 10 
forward
1.649398550569979 3.8624476382270534 3.052337155941681 2.643984400685439 1.04 1.4102895437219696 2.685757973070124 1.36 52 0 
right
1.4311125647618412 4.289124732639193 3.384803670807177 2.0032524176292137 1.14 0.9926148030039667 2.685757973070124 1.26 55 0 
forward
2.0326936639430158 3.0271544255362417 4.910197666876293 1.855298517151695 10.282312786648099 4.5277725360923595 6.196093884110239 5.00202583053871 58 10 
forward
1.87558806187876 3.274493703846551 5.0774663727481535 1.8760586300757676 11.854721394070305 3.025294070943471 6.091198142867982 4.927590444036722 61 10 
forward
2.1727522546975764 2.988915625259575 4.3401526031617745 1.9528076048450156 10.621406962535907 1.7625206161391638 10.314047400110512 5.793586004500795 64 10 
forward
1.8476860823430439 3.392771718140108 4.196642887354579 1.9211515169339652 11.880532440582863 1.9534821939655158 4.746686259342825 5.275615491374723 67 10 
left
2.678322356869705 3.0189945244460135 4.550352488721784 1.911260839686441 10.100338228618224 2.220408814228399 6.933701887694895 5.601010139285766 70 10 
forward
2.152727552922362 3.336097247384207 3.9452803677859762 1.7826988311778822 1.1 1.2064649684796427 2.9004464747975685 1.3 73 0 
right
2.4804519659080415 3.166650563151001 3.5777811397065142 2.095414516894426 1.3 1.2064649684796427 2.9004464747975685 1.28 76 0 
forward
3.889602959270732 2.266507547814927 3.7886692101126282 2.221937315639045 7.75630684764713 4.084607342494774 4.004995377820889 6.98891882559418 79 10 
left
4.266380269570052 2.2284059789921393 3.3032820013605555 2.1883516220112855 6.947641029800982 2.7993759488831387 4.050930725872965 7.934538917051399 82 10 
forward
2.2479829601970382 3.2152576527256924 2.5093435792333634 2.978870363662487 1.08 2.2188072435601294 2.082397418596579 1.3 85 0 
forward
2.190347770113079 3.2109393619531765 2.9578651451309796 2.5083437272494553 1.0 1.8262730929924487 2.37549043028489 1.1 88 0 
right
1.818097520330839 3.9753194128162748 3.2881879090723887 2.1449123609880765 1.32 1.4098973639599104 2.745717796274903 1.22 91 0 
forward
3.2942012139236247 2.5666126088210843 4.458252176071239 1.8750243647561344 8.722823594376791 5.423533657551226 7.175575561169859 6.245120879675508 94 10 
left
2.949495604096772 2.708530694401494 3.5773670095373387 2.4427569871809904 9.37295260073451 4.542727417396822 5.777351969718771 7.099430720069574 97 10 
forward
1.8744434677793798 3.6130476039696187 3.3880528739253695 2.296852939462286 1.06 1.6590448987647506 2.3307104593829124 1.32 100 0 
right
2.291693424479033 3.1353863156646273 3.38980745253752 1.841178512230899 1.04 1.5013690885316873 2.957878859665657 1.0 103 0 
forward
4.642585018161101 2.0900472871446323 3.6276202155304573 2.4076296953525547 6.8086616526617325 3.379816250163725 7.014458285399424 6.846351669329753 106 10 
left
4.590615462572051 2.118222096066465 2.7044607624104446 2.8677954369465923 6.355352935190423 3.8798505124247384 2.8909881077623036 8.751712843864935 109 10 
forward
2.6340092409356575 2.9676696060118535 2.3931124348492756 3.0130483445276233 1.26 2.1380893882703185 1.4921425723545372 1.02 112 0 
forward
2.755939831559656 2.880030923102419 2.8811565196022495 2.5361397203889298 1.3 2.1380893882703185 1.84970680517893 1.04 115 0 
forward
3.04130034364323 2.6358418183328753 2.646505759506125 2.6511892341319325 1.34 2.327674492776473 1.84970680517893 1.06 118 0 
left
3.156315553130632 2.2919557570957925 2.4116174758405027 2.936036065896403 1.38 2.5145745835907336 1.8999339095631012 1.08 121 0 
forward
2.369272427262247 3.829471291119179 2.3626455396937422 3.764195194615145 8.042186113377705 6.912551488943539 3.580245180648074 7.5085790548785685 124 -10 
right
1.707479355536351 4.486066012277081 2.6639498113348856 3.063960054529611 6.6022311661369475 6.5050047614348605 4.4298576354475525 9.093654405638793 127 -10 
right
1.5426067613262164 3.9539659206803606 3.044837517264491 2.506203137923786 1.0 1.5302524083814477 2.5917886723911168 1.3 130 0 
left
5.363566275487675 1.7387908091093947 3.972279841926578 2.164363179330059 4.863333107787878 4.642363968267396 5.7449986718618 6.272784597513482 133 10 
left
3.3480271734110874 2.2256300178887596 2.1580321299560232 3.4432909384161636 1.2 2.917821673714593 1.3902861698883726 1.22 136 0 
right
2.0691571781109546 4.828158594973121 2.2773126610252423 3.695216800649222 5.966335656052728 4.834189458897314 2.8086734912650186 7.065806615539378 139 -10 
right
1.6179596229791717 3.859863055485548 3.230295350490884 1.9712932947082749 1.0 1.0761233938625765 2.2269279403256452 1.14 142 0 
forward
3.9995684700031955 2.2635761017968803 4.383330737144969 2.106768095670412 7.386010048890757 4.026197670883833 6.309967535836687 6.135582610106667 145 10 
forward
5.997172443971284 1.6302847924694017 2.8036785355962563 2.855363266835642 3.7834657807818086 5.833447699014418 4.809397862565736 9.224834720284491 148 10 
left
5.72534516128313 1.3872650229207062 1.0806849128477107 3.794853317203098 4.318726932067437 4.48265605965056 3.5006140492618933 13.432970274889044 151 10 
left
2.7500499120075097 2.6654499672792107 1.9392659990169885 3.4850021432851435 1.04 2.7313076340241924 0.7336486995298582 1.0 154 0 
right
1.6697686869426183 5.85900197823519 2.6856936715860855 2.4842150481772025 4.028844754981532 1.571659898754741 5.198381509209955 9.385537081213453 157 -10 
forward
2.180203179298754 3.5655407429660206 4.055252737440118 1.6458099415335994 1.36 0.9600963263988251 2.8205018282688026 1.2 160 0 
forward
2.6930248115299262 2.7859654487972185 3.80440281644185 1.6620715252180946 1.12 1.2459862579261471 2.5509220846376093 1.1 163 0 
forward
2.3270901118553824 3.313755539486011 2.392793022039525 2.997889061638454 1.28 1.9434372613220876 2.126975235528739 1.0 166 0 
right
2.0501722680123984 3.3963418789525317 3.197271833684081 2.3983058925591294 1.04 1.2603317319712368 2.533987776341214 1.3 169 0 
forward
3.9570264516643334 2.3533523047880993 3.464306110931363 2.4331842301878175 7.529411144440513 5.321783517265186 5.092329179004557 7.893909832240789 172 10 
left
4.94393929182236 1.7997057311894094 2.4595545562759273 2.9501291082735017 5.792743264736047 3.5032656816584424 3.2326023673565913 10.13017708348877 175 10 
forward
3.707267235833068 1.8448420504118046 2.1511780194695684 3.252905526604402 1.12 0.10454020273812603 1.68555712180721 1.0 178 0 
forward
3.915952223479692 1.8237855819274316 1.9600666319610212 3.5715926221534144 1.28 0.10454020273812603 1.1824754583972208 1.12 181 0 
left
4.171597209724678 1.4154264763394762 1.755725725608792 3.960192811115718 1.04 0.10454020273812603 1.083179103609509 1.36 184 0 
forward
2.430301793017686 3.7714647719105145 1.7330468932851757 4.9833555859387095 7.880835453837953 5.701119674556067 5.039579779016487 4.404482730862878 187 -10 
right
1.9707872734434502 4.142750716945106 2.724614407169303 2.494171682807707 7.289936814739643 3.629243680266216 3.3246858504420236 9.518276378451269 190 -10 
forward
1.429821717710874 4.261015274458031 2.9533989876194724 2.6657962666912125 1.12 1.6238611889659886 2.3870876436444997 1.28 193 0 
forward
2.0741967906506455 3.3526167749150098 3.8916407679197182 1.6955677164103677 1.28 0.754830157736319 3.3746899477948182 1.12 196 0 
forward
1.9894957013970362 3.46379354359097 3.2842534989168857 2.427338461221378 1.04 1.5625944299661978 2.788352102674953 1.36 199 0 
forward
2.3002684667643307 3.142681763115894 3.6257872540384706 1.960076926176113 1.06 1.2930998827842997 2.95852136450309 1.2 202 0 
left
2.7986632344534175 2.818605163195131 2.9405768539697097 2.4104963854337624 1.28 1.8248061630925303 2.5112019166108985 1.04 205 0 
forward
1.6373876007130133 5.6664497702548005 2.571410197787233 2.9122521149828415 4.31453694738721 5.901006090412658 4.839327123634971 8.311194642998963 208 -10 
right
18.48586048768722 1.9592698625569 1.4630974394174576 -10000 16.856094985604486 -10000 6.028414131100788 2.623958487461111 211 -10 
right
12.32000218298412 1.6157101005843404 1.4811742429283656 -10000 1.14 0.007334080277178146 0.2506080765780325 1.36 214 0 
forward
1.373239635624408 3.512375833157034 2.2400215448307823 1.4525712928314312 13.504767659199818 1.8872952859713803 6.072754494707371 2.262588873209947 217 10 
left
3.5992644884889793 2.4887256226526424 4.986688180164763 1.8924002892008653 8.194817801838644 4.946581520485025 3.9362664345202227 5.212199559623291 220 10 
forward
3.2891172779662288 2.1175782939758183 2.3781904695460723 3.074862638201875 1.0 2.1319640315461585 1.9572957741048775 1.28 223 0 
forward
3.410213865142061 2.1873209127074666 2.5562768829648626 2.9250591880938486 1.22 2.5861364776803977 1.7014801193426092 1.12 226 0 
forward
4.434355321803791 1.2477062347660481 1.7397209569710386 4.03043793762637 1.04 3.234351266659455 0.8597006886170447 1.36 229 0 
left
3.9557006343261634 1.7750899458623444 1.4499223798260266 4.312843610542554 1.26 3.5301146960925234 0.4445583533875015 1.2 232 0 
right
1.7839793284972107 5.188608440485085 2.4808245672654814 2.941415182348858 5.171511776751816 2.3873375462378794 4.653553906324271 8.304288590719976 235 -10 
right
3.0388722803019115 2.6013546479846474 3.201479474421348 2.25971529887687 1.3 1.6697288947799098 2.4798563686654505 1.1 238 0 
left
5.594395293090423 1.6784865791106878 2.171954933315967 3.078584689155823 4.455995632189756 5.380000310382275 5.6775985326964715 10.546757162056439 241 10 
left
3.581844442991975 2.147586984782168 2.3245553315055694 3.1146661038592587 1.34 0.1173233565361079 1.3497661363067481 1.06 244 0 
right
1.5079542654290758 6.310944408854349 2.9603073399607065 2.6387480561065733 3.2080461619324883 5.1604165770771555 5.905281034435196 9.773603066891436 247 -10 
right
2.1005807797403033 3.684514653515202 3.489664323570085 1.9506609159599333 1.38 1.3339506037614592 3.049970890691352 1.02 250 0 
forward
2.2396681057910524 1.4864334463844744 2.628285637127615 2.8330956002698042 2.7782209068990733 6.372237857651647 4.754283186447318 9.659101744519418 253 10 
left
4.27109879986408 10000 10000 2.0198938316172566 -10000 3.608625600242711 10000 5.262018066805809 256 10 
left
2.781435352869139 10000 10000 3.194617556815587 1.24 1.9073839339845744 10000 1.16 259 0 
forward
3.8352973088088373 1.4990426525685197 1.0657535914181526 2.6210769136218732 4.251173165139068 1.61853502875964 2.9970670583575503 1.3628684118578052 262 -10 
right
3.1298401055641785 2.347308064315507 1.8157665650410324 4.1036162751183225 10.766416140046395 5.012112850954217 5.756481821676258 5.187791353139844 265 -10 
forward
3.581350184086654 1.9348680218415903 1.6995547892034581 4.11593801535353 1.1 3.6368232636327185 0.5317787294649133 1.3 268 0 
forward
2.4972974111280832 3.168156438975039 2.765046426066071 2.6816862821375027 1.32 2.20036218047602 2.165439665152162 1.08 271 0 
